Date,Category,Product Brand Name And Type,Barcode,Quantity,Unit,Unit Weight (Kg),Total Weight (Kg),Unit Price (GBP),Total Price (GBP),Location/Store
05-07-2024,Chilled products with dairy and eggs,"Tesco Mixed Olives With Mature Cheddar 200g, Chilled",5.0597E+12,1,Item,0.22,0.22,3,3,Market Drayton
05-07-2024,Chilled products with dairy and eggs,"The Vegetarian Butcher What the Cluck Vegan Chicken Chunks 160g, Chilled",8.71869E+12,5,Item,0.19,0.96,3.15,17.5,Market Drayton
05-07-2024,Chilled products with dairy and eggs,"Tesco Just Ham Sandwich, Chilled",3048214,6,Item,0.13,0.8,1.5,9,Market Drayton
05-07-2024,Chilled products with dairy and eggs,"Tesco Sausage & Ham Fresh Tortelloni 300g, Chilled",5.05755E+12,1,Item,0.32,0.32,2.15,2.15,Market Drayton
05-07-2024,Chilled products with dairy and eggs,"Tesco Prawn Mayonnaise Sandwich, Chilled",50436729,2,Item,0.19,0.38,2.75,5.5,Market Drayton
05-07-2024,Chilled products with dairy and eggs,"Tesco Wensleydale Cranberry Cheese 200 G, Chilled",3062203,1,Item,0.21,0.21,2.95,2.95,Market Drayton
05-07-2024,Chilled products with dairy and eggs,"Ski Strawberry Mousse 4 X60g, Chilled",3.02329E+12,1,Item,0.27,0.27,1.55,1.55,Market Drayton
05-07-2024,Chilled products with dairy and eggs,"Rustlers All Day Breakfast Sausage Muffin 155G, Chilled",5.09956E+12,5,Item,0.18,0.9,1.85,10,Market Drayton
05-07-2024,Chilled products with dairy and eggs,"Tesco Salmon & Tuna Sushi 136G, Chilled",5.05797E+12,1,Item,0.16,0.16,3,3,Market Drayton
05-07-2024,Chilled products with dairy and eggs,"Muller Bliss Lemon Greek Style Yogurt 4X105g, Chilled",4.0255E+12,1,Item,0.48,0.48,3.25,3.25,Market Drayton
05-07-2024,Bread and bread products,"Tesco All Butter Chocolate Croissant, Bakery",3269299,8,Item,0.09,0.72,1.1,8.8,Market Drayton
05-07-2024,Bread and bread products,"Tesco Tiger Baton, Bakery",5.052E+12,3,Item,0.23,0.68,0.8,2.4,Market Drayton
05-07-2024,Bread and bread products,"Tesco Fire Pit 8 Sliced Seeded Burger Buns, Bakery",5.0597E+12,7,Item,0.46,3.21,2.2,15.4,Market Drayton
05-07-2024,Bread and bread products,"Tesco Free From 5 Chocolate Cake Slices, Bakery",5.0597E+12,3,Item,0.16,0.47,2.9,10.05,Market Drayton
05-07-2024,Bread and bread products,"Warburtons Brown Sandwich Thins 6 Pack, Bakery",5.01004E+12,1,Item,0.25,0.25,1.6,1.6,Market Drayton
05-07-2024,Bread and bread products,"Warburtons Hot Dog Rolls 6 Pack, Bakery",5.01004E+12,2,Item,0.35,0.7,1.65,3.3,Market Drayton
05-07-2024,Bread and bread products,"Tesco Folded Flatbreads Plain 6 Pack, Bakery",5.05478E+12,7,Item,0.23,1.6,1.45,10.15,Market Drayton
05-07-2024,Bread and bread products,"Tesco Scotch Rolls 2 Pack, Bakery",5.05951E+12,1,Item,0.14,0.15,1.1,1.1,Market Drayton
05-07-2024,Bread and bread products,"Tesco All Butter Croissant, Bakery",3269275,2,Item,0.07,0.14,1.1,2.2,Market Drayton
05-07-2024,Bread and bread products,"Hovis Wholemeal Medium Bread 800G, Bakery",5.01E+12,4,Item,0.81,3.24,1.39,6.2,Market Drayton
05-07-2024,Bread and bread products,"Hovis Original 7 Seeds Bread 800G, Bakery",5.01E+12,3,Item,0.81,2.42,1.85,6.3,Market Drayton
05-07-2024,Bread and bread products,"New York Bakery Sesame Bagels 5Pack, Bakery",5.0183E+12,2,Item,0.43,0.87,2.1,4.2,Market Drayton
05-07-2024,Bread and bread products,"Warburtons Danish Sliced Small White Bread 400G, Bakery",5.01004E+12,2,Item,0.41,0.82,1.4,2.8,Market Drayton
05-07-2024,Bread and bread products,"Tesco Three Cheese Bloomer, Bakery",5.05427E+12,1,Item,0.43,0.43,2.3,2.3,Market Drayton
05-07-2024,Bread and bread products,"Tesco 8 Wholemeal Tortilla Wraps, Bakery",5.05797E+12,3,Item,0.51,1.52,1.3,3.9,Market Drayton
05-07-2024,Bread and bread products,"Genius Gluten Free Brioche Burger Buns 2 Pack, Bakery",5.0602E+12,6,Item,0.15,0.91,2.15,12.9,Market Drayton
05-07-2024,Bread and bread products,"Genius Gluten Free Multi Seeded Farmhouse Loaf 430G, Bakery",5.06075E+12,1,Item,0.44,0.44,3,3,Market Drayton
05-07-2024,Bread and bread products,"Warburtons Half And Half Medium Bread 800G, Bakery",5.01004E+12,1,Item,0.81,0.81,1.35,1.55,Market Drayton
05-07-2024,Bread and bread products,"Tesco All Butter Almond Croissant (C), Bakery",3063330,7,Item,0.08,0.56,1.1,7.7,Market Drayton
05-07-2024,Bread and bread products,"Warburtons Wholemeal Rolls 6 Pack, Bakery",5.01004E+12,2,Item,0.32,0.65,1.45,2.9,Market Drayton
05-07-2024,Fresh vegetables,"Tesco Baby Potatoes 750G, Fruit and Veg",3248546,1,Item,0.77,0.77,1,1,Market Drayton
05-07-2024,Fresh vegetables,"Tesco Caramelised Onion Houmous 182g (C), Fruit and Veg",5.0597E+12,1,Item,0.19,0.19,1.35,1.35,Market Drayton
05-07-2024,Fresh vegetables,"Tesco Butterhead Salad 80G, Fruit and Veg",5.0597E+12,3,Item,0.08,0.25,1.1,3.3,Market Drayton
05-07-2024,Fresh vegetables,"Tesco Houmous Red Pepper 182G, Fruit and Veg",5.05737E+12,3,Item,0.2,0.61,1.4,4.2,Market Drayton
05-07-2024,Fresh vegetables,"Tesco Peppery Babyleaf Rocket Salad 90G (C), Fruit and Veg",3282670,11,Item,0.1,1.09,1.35,16.5,Market Drayton
05-07-2024,Fresh vegetables,"Tesco Apple & Strawberry 90G, Fruit and Veg",3474433,2,Item,0.1,0.21,1.3,2.6,Market Drayton
05-07-2024,Fresh vegetables,"Tesco 4 Tex Mex Dips 428G, Fruit and Veg",3334690,4,Item,0.45,1.82,3.7,14.8,Market Drayton
05-07-2024,Fresh vegetables,"Tesco Pineapple Chunks 145G, Fruit and Veg",3339374,1,Item,0.16,0.16,1.3,1.3,Market Drayton
05-07-2024,Fresh vegetables,"Tesco Sweet & Crunchy Salad 250G, Fruit and Veg",3336922,5,Item,0.25,1.24,0.85,4.25,Market Drayton
05-07-2024,Fresh vegetables,"Tesco Coleslaw 300G, Fruit and Veg",3445839,2,Item,0.33,0.65,1.25,2.5,Market Drayton
05-07-2024,Fresh vegetables,"Cucumber Whole Each (C), Fruit and Veg",10056547,2,Item,0.31,0.62,0.9,1.8,Market Drayton
05-07-2024,Fresh vegetables,"Tesco Trimmed Spring Onions 100G, Fruit and Veg",3403938,1,Item,0.1,0.1,0.79,0.9,Market Drayton
05-07-2024,Fresh vegetables,"Tesco Tender Vegetable Medley 160G, Fruit and Veg",3285688,1,Item,0.18,0.18,1.9,1.9,Market Drayton
05-07-2024,Fresh vegetables,"Tesco Organic Fair Trade Bananas 5 Pack, Fruit and Veg",3341148,1,Item,0.62,0.62,1.35,1.55,Market Drayton
05-07-2024,Fresh vegetables,"Tesco Melon & Pineapple Finger 300G, Fruit and Veg",3225912,2,Item,0.32,0.65,2.45,4.7,Market Drayton
05-07-2024,Fresh vegetables,"Tesco Gala Apple Minimum 5 Pack (C), Fruit and Veg",3249505,4,Item,0.8,3.2,1.95,7.8,Market Drayton
05-07-2024,Fresh vegetables,"Tesco Large Fruit Platter 350G, Fruit and Veg",3339497,1,Item,0.38,0.38,3,3,Market Drayton
05-07-2024,Other grocery,"Duo Bouquet, Non Food",5.05775E+12,2,Item,0.31,0.62,3,6,Market Drayton
05-07-2024,0,0,0,0,0,0,0,0,0,Market Drayton
07-07-2024,Bread and bread products,"Tesco All Butter Croissant, Bakery",3269275,2,Item,0.07,0.14,1.1,2.2,Market Drayton
07-07-2024,Bread and bread products,"Tesco All Butter Chocolate Croissant, Bakery",3269299,1,Item,0.09,0.09,1.1,1.1,Market Drayton
07-07-2024,Bread and bread products,"Tesco Vanilla Creme Crown, Bakery",5.05018E+12,2,Item,0.1,0.19,1.1,2.2,Market Drayton
07-07-2024,Bread and bread products,"Tesco All Butter Almond Croissant (C), Bakery",3063330,4,Item,0.08,0.32,1.1,4.4,Market Drayton
08-07-2024,Fresh vegetables,"Tesco Basil 15G, Fruit and Veg",3287804,3,Item,0.02,0.07,0.85,2.55,Market Drayton
08-07-2024,Fresh vegetables,"Cucumber Whole Each (C), Fruit and Veg",10056547,3,Item,0.31,0.92,0.9,2.7,Market Drayton
08-07-2024,Fresh vegetables,"Tesco Mash Potato 400G, Fruit and Veg",10113950,3,Item,0.45,1.36,1.35,4.05,Market Drayton
08-07-2024,Fresh vegetables,"Tesco Courgettes (C), Fruit and Veg",5.05775E+12,2,Item,0.67,1.34,1.5,3,Market Drayton
08-07-2024,Fresh vegetables,"Tesco Garlic Twin Pack (C), Fruit and Veg",10080856,7,Item,0.08,0.59,0.75,5.25,Market Drayton
08-07-2024,Fresh vegetables,"Tesco Aubergine Each 250G (C), Fruit and Veg",10069660,2,Item,0.28,0.56,0.95,1.9,Market Drayton
08-07-2024,Fresh vegetables,"Tesco Egg Noodles 300G (C), Fruit and Veg",3265420,2,Item,0.32,0.63,1.45,2.9,Market Drayton
08-07-2024,Fresh vegetables,"Tesco Mixed Vegetables 225G (C), Fruit and Veg",3271162,3,Item,0.24,0.71,1.5,4.8,Market Drayton
08-07-2024,Fresh vegetables,"Tesco Granny Smith Apple 6 Pack (C), Fruit and Veg",3249499,3,Item,0.87,2.6,1.95,5.85,Market Drayton
08-07-2024,Fresh vegetables,"Tesco Brown Onions 485G, Fruit and Veg",3041444,1,Item,0.63,0.63,1.1,1.1,Market Drayton
08-07-2024,Fresh vegetables,"Tesco Cherry Tomatoes 300G (C), Fruit and Veg",10088777,4,Item,0.32,1.29,1.15,4.6,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco Fire Pit Buffalo Style Chicken Wings 900G, Chilled",5.05775E+12,4,Item,0.97,3.88,5.2,20.8,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Yeo Valley Organic Natural Yogurt 450G, Chilled",5.03659E+12,1,Item,0.46,0.46,2,2.25,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco Feta Semi Dried Tomato Pasta 290G, Chilled",3236420,1,Item,0.33,0.33,2.85,2.85,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco Honey & Mustard Chicken Pasta 300G, Chilled",10089149,1,Item,0.34,0.34,2.85,2.85,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco Fruit Fool Gooseberry 114G, Chilled",5.05353E+12,1,Item,0.12,0.12,0.9,0.9,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco 20 Mini Sausage Rolls 220G, Chilled",5.05427E+12,1,Item,0.26,0.26,2.2,2.4,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco Plant Chef Falafel Houmous Wrap, Chilled",3297537,1,Item,0.2,0.2,3,2.85,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco British Pork Belly Sliced 550G, Chilled",5.05395E+12,2,Item,0.59,1.18,4.6,9.2,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco Plant Chef Carrot & Houmous 100G, Chilled",5.05775E+12,3,Item,0.11,0.34,1.3,3.9,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco Finest Sweet Potato Coconut & Chilli Soup 600G, Chilled",5.05211E+12,6,Item,0.64,3.85,3.15,19.8,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco Beef Casserole & Dumplings 400G, Chilled",5.0597E+12,1,Item,0.43,0.43,3.5,3.5,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco Egg Mayonnaise Sandwich Filler 235g (C), Chilled",5.05775E+12,3,Item,0.25,0.75,2.15,6.45,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco Chicken & Bacon Caesar Salad 265G, Chilled",5.0544E+12,1,Item,0.3,0.3,3,3,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco British Chicken Thighs 600G (C), Chilled",5.05427E+12,3,Item,0.7,2.1,2.75,8.25,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco Chicken Breast Fillets 300G (C), Chilled",5.05737E+12,1,Item,0.34,0.34,2.65,2.65,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco Mozzarella 200g, Chilled",5.0597E+12,4,Item,0.21,0.84,1.4,4.6,Market Drayton
08-07-2024,Chilled products with dairy and eggs,"Tesco Chicken Caesar Wrap, Chilled",3027691,1,Item,0.19,0.19,3,3,Market Drayton
08-07-2024,Bread and bread products,"Tesco All Butter Croissant, Bakery",3269275,2,Item,0.07,0.14,1.1,2.2,Market Drayton
08-07-2024,Bread and bread products,"Tesco Three Cheese Bloomer, Bakery",5.05427E+12,1,Item,0.43,0.43,2.3,2.3,Market Drayton
08-07-2024,Bread and bread products,"Warburton 4 Protein Thin Bagels, Bakery",5.01004E+12,1,Item,0.25,0.25,1.85,1.85,Market Drayton
08-07-2024,Bread and bread products,"Tesco All Butter Almond Croissant (C), Bakery",3063330,7,Item,0.08,0.56,1.1,7.7,Market Drayton
08-07-2024,Bread and bread products,"Tesco White Pitta Bread 6 Pack, Bakery",5.05427E+12,3,Item,0.37,1.11,0.65,1.95,Market Drayton
08-07-2024,Bread and bread products,"Tesco 8 Mini White Tortilla Wraps, Bakery",5.05797E+12,6,Item,0.26,1.57,1.3,7.8,Market Drayton
08-07-2024,Bread and bread products,"Warburtons Thin Bagels Plain 6 Pack, Bakery",5.01004E+12,3,Item,0.3,0.9,1.85,5.55,Market Drayton
09-07-2024,Bread and bread products,"Tesco All Butter Croissant, Bakery",3269275,5,Item,0.07,0.35,1.1,5.5,Market Drayton
09-07-2024,Bread and bread products,"Genius Gluten Free Multi Seeded Farmhouse Loaf 430G, Bakery",5.06075E+12,1,Item,0.44,0.44,3,3,Market Drayton
09-07-2024,Bread and bread products,"Tesco All Butter Chocolate Twist, Bakery",3277621,5,Item,0.08,0.39,1.1,6,Market Drayton
09-07-2024,Bread and bread products,"Tesco All Butter Almond Croissant (C), Bakery",3063330,3,Item,0.08,0.24,1.1,3.3,Market Drayton
09-07-2024,Bread and bread products,"Tesco Bake At Home Petit Pain 6 Pack, Bakery",5.05427E+12,8,Item,0.34,2.7,1.1,10,Market Drayton
09-07-2024,Bread and bread products,"Warburton 4 Protein Thin Bagels, Bakery",5.01004E+12,1,Item,0.25,0.25,1.85,1.85,Market Drayton
09-07-2024,Bread and bread products,"Deli Kitchen 4 Greek Style Flatbreads 320G, Bakery",5.01212E+12,7,Item,0.33,2.33,2.15,15.05,Market Drayton
09-07-2024,Bread and bread products,"Warburtons Thin Bagels Plain 6 Pack, Bakery",5.01004E+12,1,Item,0.3,0.3,1.85,1.85,Market Drayton
09-07-2024,Bread and bread products,"Tesco Wholemeal Pitta Bread 6 Pack, Bakery",5.05427E+12,1,Item,0.38,0.38,0.55,0.65,Market Drayton
09-07-2024,Bread and bread products,"Tesco All Butter Chocolate Croissant, Bakery",3269299,2,Item,0.09,0.18,1.1,2.2,Market Drayton
09-07-2024,Bread and bread products,"Warburtons Farmhouse White Bread 800G, Bakery",5.01004E+12,1,Item,0.81,0.81,1.75,1.75,Market Drayton
09-07-2024,Bread and bread products,"Tesco Vanilla Creme Crown, Bakery",5.05018E+12,1,Item,0.1,0.1,1.1,1.1,Market Drayton
09-07-2024,Fresh vegetables,"Jaffa Orange Minimum 4 Pack (C), Fruit and Veg",10004241,5,Item,0.75,3.74,2.3,11.5,Market Drayton
09-07-2024,Fresh vegetables,"Tesco Mango 250G, Fruit and Veg",3340080,2,Item,0.27,0.54,2.35,4.7,Market Drayton
09-07-2024,Fresh vegetables,"Tesco Finest Moroccan Inspired Couscous 230g, Fruit and Veg",3490242,1,Item,0.25,0.25,2.5,2.5,Market Drayton
09-07-2024,Fresh vegetables,"Tesco Peeled Baby Sprouts Peeled 180G (C), Fruit and Veg",3234495,1,Item,0.18,0.18,1.2,1.2,Market Drayton
09-07-2024,Fresh vegetables,"Tesco Baby Potatoes 750G, Fruit and Veg",3248546,1,Item,0.77,0.77,1,1,Market Drayton
09-07-2024,Fresh vegetables,"Tesco Beansprout & Vegetable Stir Fry 320g (EXP), Fruit and Veg",3471319,2,Item,0.32,0.65,1.7,3.4,Market Drayton
09-07-2024,Fresh vegetables,"Tesco Finest Spinach Pinenut Pasta 215G, Fruit and Veg",10112137,3,Item,0.23,0.7,2.5,8.7,Market Drayton
09-07-2024,Fresh vegetables,"Tesco Flat Leaf Parsley 15G (C), Fruit and Veg",3268674,2,Item,0.02,0.04,0.85,1.7,Market Drayton
09-07-2024,Fresh vegetables,"Tesco Mango Chunks 120G, Fruit and Veg",3279137,2,Item,0.13,0.26,1.3,2.6,Market Drayton
09-07-2024,Fresh vegetables,"Tesco Garlic Twin Pack (C), Fruit and Veg",10080856,1,Item,0.08,0.08,0.75,0.75,Market Drayton
09-07-2024,Fresh vegetables,"Tesco Green Seedless Grapes Pack 500G (C), Fruit and Veg",10064382,1,Item,0.54,0.54,2.1,2.1,Market Drayton
09-07-2024,Fresh vegetables,"Tesco Cherry Tomatoes 300G (C), Fruit and Veg",10088777,1,Item,0.32,0.32,1.15,1.15,Market Drayton
09-07-2024,Fresh vegetables,"Tesco Fire Pit Cheese And Garlic Stuffed Mushrooms 200g (C), Fruit and Veg",5.0597E+12,2,Item,0.24,0.48,2.6,5.2,Market Drayton
09-07-2024,Fresh vegetables,"Tesco Pink Lady Apple Min 6 Pack (C), Fruit and Veg",3249543,1,Item,0.78,0.78,3.2,3.2,Market Drayton
09-07-2024,Chilled products with dairy and eggs,"Tesco Chicken Jalfrezi & Pilau Rice 400G, Chilled",5.0597E+12,1,Item,0.45,0.45,3.5,3.5,Market Drayton
09-07-2024,Chilled products with dairy and eggs,"Tesco Smoked Salmon Sushi Snack 57G, Chilled",5.05775E+12,1,Item,0.07,0.07,1.3,1.3,Market Drayton
09-07-2024,Chilled products with dairy and eggs,"Tesco Finest 2 Cod & Parsley Fishcakes 290G, Chilled",5.05478E+12,1,Item,0.33,0.33,3,3.15,Market Drayton
09-07-2024,Chilled products with dairy and eggs,"Alpro Strawberry Banana Peach Pear Soya Dairy Free Yoghurt Alternative 4x125g, Chilled",5.41119E+12,2,Item,0.53,1.06,2.9,5.8,Market Drayton
09-07-2024,Chilled products with dairy and eggs,"Tesco Chicken Chow Mein 400G, Chilled",5.05427E+12,4,Item,0.45,1.8,3.25,14,Market Drayton
09-07-2024,Chilled products with dairy and eggs,"Tesco British Whole Milk 568Ml, 1 Pint, Chilled",5.03102E+12,1,Item,0.6,0.6,0.9,0.9,Market Drayton
09-07-2024,Chilled products with dairy and eggs,"Tesco Spaghetti Bolognese 400G, Chilled",5.05951E+12,1,Item,0.44,0.44,3.25,3.5,Market Drayton
09-07-2024,Chilled products with dairy and eggs,"Tesco Tuna & Sweetcorn Pasta 300G, Chilled",10089156,1,Item,0.33,0.33,2.85,2.85,Market Drayton
09-07-2024,Chilled products with dairy and eggs,"Tesco Prawn Mayonnaise Sandwich, Chilled",50436729,3,Item,0.19,0.57,2.75,8.25,Market Drayton
09-07-2024,Chilled products with dairy and eggs,"Tesco Fire Pit 4 Pork, Mozzarella & Tomato Kebabs 400G, Chilled",5.0597E+12,1,Item,0.44,0.44,4.5,5.2,Market Drayton
09-07-2024,Chilled products with dairy and eggs,"Tesco 12 Indian Selection 320G, Chilled",5.05775E+12,2,Item,0.37,0.74,3,6,Market Drayton
10-07-2024,Bread and bread products,"Dina Paninette 5 Large White Bread Wraps, Bakery",5.02282E+12,5,Item,0.5,2.51,1.25,6.25,Market Drayton
10-07-2024,Bread and bread products,"Tesco All Butter Chocolate Croissant, Bakery",3269299,2,Item,0.09,0.18,1.1,2.2,Market Drayton
10-07-2024,Bread and bread products,"Tesco All Butter Chocolate Twist, Bakery",3277621,1,Item,0.08,0.08,1.1,1.2,Market Drayton
10-07-2024,Bread and bread products,"Tesco Soft White Hot Dog Rolls 6 Pack, Bakery",5.05018E+12,4,Item,0.41,1.63,0.89,4,Market Drayton
10-07-2024,Bread and bread products,"Tesco All Butter Almond Croissant (C), Bakery",3063330,7,Item,0.08,0.56,1.1,7.7,Market Drayton
10-07-2024,Bread and bread products,"Tesco Fire Pit 8 Sliced Brioche Burger Buns, Bakery",5.05951E+12,1,Item,0.51,0.51,2.2,2.2,Market Drayton
10-07-2024,Bread and bread products,"Warburtons Hot Dog Rolls 6 Pack, Bakery",5.01004E+12,1,Item,0.35,0.35,1.65,1.65,Market Drayton
10-07-2024,Fresh vegetables,"Tesco Apple & Strawberry 90G, Fruit and Veg",3474433,1,Item,0.1,0.1,1.3,1.3,Market Drayton
10-07-2024,Fresh vegetables,"Tesco.Reduced Fat Houmous 200G (C), Fruit and Veg",10008232,2,Item,0.22,0.44,1.4,2.8,Market Drayton
10-07-2024,Fresh vegetables,"Tesco Conference Pear Minimum 4 Pack, Fruit and Veg",3250020,1,Item,0.69,0.69,1.7,1.7,Market Drayton
10-07-2024,Fresh vegetables,"Tesco Taramasalata 200G (C), Fruit and Veg",10004685,4,Item,0.21,0.85,1.4,5.6,Market Drayton
10-07-2024,Fresh vegetables,"Tesco Houmous 200G, Fruit and Veg",10065907,2,Item,0.22,0.45,1.4,2.8,Market Drayton
10-07-2024,Fresh vegetables,"Tesco Coriander 15G (C), Fruit and Veg",3268650,2,Item,0.02,0.04,0.85,1.7,Market Drayton
10-07-2024,Fresh vegetables,"Tesco Peppery Babyleaf Rocket Salad 90G (C), Fruit and Veg",3282670,1,Item,0.1,0.1,1.35,1.5,Market Drayton
10-07-2024,Chilled products with dairy and eggs,"Tesco Wafer Thin Roast Chicken 125G, Chilled",5.05797E+12,4,Item,0.14,0.54,1.45,5.8,Market Drayton
10-07-2024,Chilled products with dairy and eggs,"Pukka Chicken & Mushroom Pie, Chilled",5.03076E+12,1,Item,0.23,0.23,2,2.3,Market Drayton
10-07-2024,Chilled products with dairy and eggs,"Petits Filous No Added Sugar Strawberry Banana Fromage Frais 6 X 47G, Chilled",3.32977E+12,5,Item,0.3,1.49,2.1,10.5,Market Drayton
10-07-2024,Chilled products with dairy and eggs,"Tesco Cheese Triple Sandwich, Chilled",3057124,1,Item,0.25,0.25,3.25,3.25,Market Drayton
10-07-2024,Chilled products with dairy and eggs,"St Helen's Fresh Whole Goats Milk 1 Litre, Chilled",5.01533E+12,1,Item,1.06,1.06,2.15,2.3,Market Drayton
10-07-2024,Chilled products with dairy and eggs,"Tesco Honey Roast Ham Chunks 100G, Chilled",5.0597E+12,1,Item,0.11,0.11,2.25,2.6,Market Drayton
10-07-2024,Chilled products with dairy and eggs,"Tesco Stonebaked Margherita Pizza 252G, Chilled",5.05797E+12,1,Item,0.38,0.38,3.7,3.7,Market Drayton
10-07-2024,Chilled products with dairy and eggs,"The Collective Suckies No Added Sugar Mango & Peach Kids Yoghurt Pouch 90g, Chilled",5.05614E+12,3,Item,0.1,0.3,1,3,Market Drayton
10-07-2024,Chilled products with dairy and eggs,"Tesco Deli Meat Feast Sub, Chilled",3281062,1,Item,0.19,0.19,2.85,2.85,Market Drayton
10-07-2024,Chilled products with dairy and eggs,"Jus-Rol Puff Pastry Ready Rolled Sheet 320G, Chilled",5.01008E+12,3,Item,0.36,1.07,1.85,5.55,Market Drayton
11-07-2024,Bread and bread products,"Tesco English Muffins 4 Pack, Bakery",5.05755E+12,2,Item,0.3,0.59,0.8,1.8,Market Drayton
11-07-2024,Bread and bread products,"Warburtons Hot Dog Rolls 6 Pack, Bakery",5.01004E+12,1,Item,0.35,0.35,1.65,1.65,Market Drayton
11-07-2024,Bread and bread products,"Tiger Bloomer 400G, Bakery",5.05427E+12,1,Item,0.46,0.46,1.3,1.3,Market Drayton
11-07-2024,Bread and bread products,"Tesco All Butter Almond Croissant (C), Bakery",3063330,3,Item,0.08,0.24,1.1,3.3,Market Drayton
11-07-2024,Bread and bread products,"Tesco All Butter Croissant, Bakery",3269275,1,Item,0.07,0.07,1.1,1.1,Market Drayton
11-07-2024,Chilled products with dairy and eggs,"Tesco Plant Chef Falafel Houmous Wrap, Chilled",3297537,3,Item,0.2,0.6,3,9,Market Drayton
11-07-2024,Chilled products with dairy and eggs,"Beyond Burger Plant Based Patties 226G, Chilled",8.50004E+11,4,Item,0.25,1,4.4,20,Market Drayton
11-07-2024,Chilled products with dairy and eggs,"Alpro Almond Original Chilled Dairy Free Drink 1L, Chilled",5.41119E+12,5,Item,1.05,5.25,2.3,11.5,Market Drayton
11-07-2024,Chilled products with dairy and eggs,"Tesco British Prime Cuts Wafer Thin Honey Roast Ham 120g, Chilled",5.0597E+12,1,Item,0.13,0.13,2,2.2,Market Drayton
11-07-2024,Chilled products with dairy and eggs,"Yakult Original 8 X 65Ml, Chilled",8.71311E+12,1,Item,0.62,0.62,4.25,4.25,Market Drayton
11-07-2024,Chilled products with dairy and eggs,"Jus-Rol Shortcrust Pastry Ready Rolled Sheet 320G, Chilled",5.01008E+12,4,Item,0.36,1.43,1.75,7.4,Market Drayton
11-07-2024,Fresh vegetables,"Tesco Spinach 250G, Fruit and Veg",3285732,1,Item,0.28,0.28,1.3,1.3,Market Drayton
11-07-2024,Fresh vegetables,"Tesco Party Salad 455G, Fruit and Veg",5.0597E+12,1,Item,0.57,0.57,3,3.45,Market Drayton
11-07-2024,Fresh vegetables,"Tesco Pepper Stir Fry 320g EXP, Fruit and Veg",3424773,3,Item,0.33,0.98,1.7,5.1,Market Drayton
11-07-2024,Fresh vegetables,"Tesco Mint 15G (C), Fruit and Veg",3268681,4,Item,0.01,0.05,0.75,3,Market Drayton
11-07-2024,Fresh vegetables,"Tesco Potato Salad 300g, Fruit and Veg",3333020,2,Item,0.31,0.62,1.1,2.2,Market Drayton
